"","date","time","temp","clouds","humidity","wind","temp_min","temp_max"
"1",1400212800,"2014-05-16 0:0",279.331594756963,0,94,2.5797487711633,277.659557618788,280.659557618788
"2",1400216400,"2014-05-16 1:0",278.674887387387,0,93.5078828828829,1.55311936936937,276.657882882883,280.15
"3",1400220000,"2014-05-16 2:0",277.714197462769,8,93,2.91848317705461,275.660755653613,279.660755653613
"4",1400223600,"2014-05-16 3:0",276.621857219538,0,93.5099302200751,3.18173376274826,274.640069779925,278.640069779925
"5",1400227200,"2014-05-16 4:0",275.776633663366,0,94,1.25010662604722,274.15,277.5815816197
"6",1400230800,"2014-05-16 5:0",278.921554184524,0,99.6154099750389,1.5073098478783,276.854755804644,280.893606650026
"7",1400234400,"2014-05-16 6:0",278.290837846748,0,98.5981255592709,1.42084067253803,276.364763811049,280.215417039514
"8",1400238000,"2014-05-16 7:0",277.660121508972,0,97.580841143503,1.33437149719776,275.874771817454,279.537227429002
"9",1400241600,"2014-05-16 8:0",277.029405171196,0,96.5635567277351,1.24790232185749,275.384779823859,278.85903781849
"10",1400245200,"2014-05-16 9:0",276.39868883342,0,95.5462723119672,1.16143314651721,274.894787830264,278.180848207978
"11",1400248800,"2014-05-16 10:0",275.767972495644,0,94.5289878961993,1.07496397117694,274.404795836669,277.502658597466
"12",1400252400,"2014-05-16 11:0",280.086336581512,0,100,1.82335001316829,278.189747168817,282.239807742955
"13",1400256000,"2014-05-16 12:0",281.682864669994,88,99.424570160843,1.76077648363838,279.725429839157,284.300859678314
"14",1400259600,"2014-05-16 13:0",282.742164674635,88,99,1.54,280.744953519256,285.15
"15",1400263200,"2014-05-16 14:0",283.363738373837,88,99,1.23810081008101,281.676843684368,285.15
"16",1400266800,"2014-05-16 15:0",284.008962371722,88,85.0587229190422,1.30346351197263,282.334911630559,285.686202964652
"17",1400270400,"2014-05-16 16:0",284.800723472669,88,73,2.09557073954984,283.194115755627,286.15
"18",1400274000,"2014-05-16 17:0",285.030085001371,88,73,1.98820674527008,283.393685220729,286.652714559912
"19",1400277600,"2014-05-16 18:0",284.941242536253,64,69.0651123116292,1.83230594256469,283.15,287.101833949389
"20",1400281200,"2014-05-16 19:0",284.557126558769,64,66,1.76392146457946,282.580618201114,286.580618201114
"21",1400284800,"2014-05-17 20:0",283.911310829817,64,66,1.54,282.084990154712,285.689021097046
"22",1400288400,"2014-05-17 21:0",282.932317693612,92,72.3394573205201,1.24607970604862,281.52708027134,284.413318258903
"23",1400292000,"2014-05-17 22:0",282.417883253046,92,77,0.740014168319637,281.027313686597,283.955372626806
"24",1400295600,"2014-05-17 23:0",282.064269088845,92,77,0.51,280.511328413284,283.613241555492
"25",1400299200,"2014-05-17 0:0",281.376560509554,76,78.5801716975907,2.58529216283578,279.623276100803,282.623276100803
"26",1400302800,"2014-05-17 1:0",281.09108851332,76,80,2.69346605557147,279.206496705815,282.6636064165
"27",1400306400,"2014-05-17 2:0",280.829502762431,76,80,1.03,279.204908839779,282.649171270718
"28",1400310000,"2014-05-17 3:0",280.44455051489,76,80,1.28634845532981,279.15,282.15
"29",1400313600,"2014-05-17 4:0",280.057744656918,76,78.0179977502812,1.54,278.65449943757,281.65449943757
"30",1400317200,"2014-05-17 5:0",279.759817174515,24,76,1.03441551246537,278.424880886427,281.15
"31",1400320800,"2014-05-17 6:0",279.42231277533,24,72.523127753304,0.768281938325991,277.935154185022,281.15
"32",1400324400,"2014-05-17 7:0",279.07980124929,48,68.0198750709824,0.775167518455423,277.15,281.15
"33",1400328000,"2014-05-17 8:0",279.194547745729,36,67,0.999473536824419,277.625217026043,281.15
"34",1400331600,"2014-05-17 9:0",279.766105233853,36,67,1.54,278.413318485523,281.82710467706
"35",1400335200,"2014-05-17 10:0",281.093694567627,36,71.7034368070953,1.30012472283814,279.232081485588,283.323736141907
"36",1400338800,"2014-05-17 11:0",282.401302013423,24,77,1.53380134228188,280.631951677852,284.203804026846
"37",1400342400,"2014-05-17 12:0",283.515563770795,32,73.2865064695009,1.7841404805915,282.068853974122,285.262643253235
"38",1400346000,"2014-05-17 13:0",284.54342481418,32,70,1.54,283.200588907947,286.15
"39",1400349600,"2014-05-17 14:0",284.900810427883,32,70,1.54,283.418654009634,286.321686030037
"40",1400353200,"2014-05-17 15:0",284.832497936726,92,66.3969738651995,1.27749381017882,283.15,286.196905089409
"41",1400356800,"2014-05-17 16:0",284.702319825945,92,56.6426434593419,1.84586075605113,281.973889039978,286.046551536579
"42",1400360400,"2014-05-17 17:0",284.073623516111,92,52.5992085924251,2.02093838326738,280.338292820803,286.325912945167
"43",1400364000,"2014-05-17 18:0",283.773238899482,1,55.5992917461182,2.37163170798148,281.003475892127,286.304077907927
"44",1400367600,"2014-05-17 19:0",283.78350792752,8,52.7214043035108,1.71480464326161,282.098830690827,285.438683465459
"45",1400371200,"2014-05-18 20:0",283.293793949305,8,49,0.51,282.091297356228,284.52115017716
"46",1400374800,"2014-05-18 21:0",282.368150322959,8,56.7686435701703,2.51948913681738,281.175091015854,283.685120375807
"47",1400378400,"2014-05-18 22:0",281.224811399832,8,56.2078792958927,3.85916177703269,279.288843252305,283.15
"48",1400382000,"2014-05-18 23:0",279.857278040635,0,48,3.3,277.666838296688,282.077381018647
"49",1400385600,"2014-05-18 0:0",278.610015483871,0,54.7465806451613,2.61496258064516,276.631032258064,280.52520516129
"50",1400389200,"2014-05-18 1:0",278.177532156745,0,61,1.98,276.32314388274,280.15
"51",1400392800,"2014-05-18 2:0",277.723254143646,0,61,1.98,275.828226519337,279.659944751381
"52",1400396400,"2014-05-18 3:0",277.419736553238,0,61,1.98,275.539143798024,279.204879253567
"53",1400400000,"2014-05-18 4:0",277.465700934579,0,61.4953271028037,2.89140186915888,275.65261682243,279.205514018692
"54",1400403600,"2014-05-18 5:0",277.143469159922,20,62,3.82,274.780259559029,279.203173318448
"55",1400407200,"2014-05-18 6:0",277.144162895928,20,69.0757918552036,3.41903846153846,274.725497737557,279.524162895928
"56",1400410800,"2014-05-18 7:0",277.720924855491,0,73.2543352601156,1.81820809248555,275.112485549133,280.077514450867
"57",1400414400,"2014-05-18 8:0",279.622216097023,0,69,0.757816979051819,277.202855567806,281.427987872106
"58",1400418000,"2014-05-18 9:0",282.368885816975,0,69,1.52720210118883,279.82,283.931962952723
